"manip"	"postatt1"	"preatt1"	"biology"	"notbiology"	"lib3ptC"	"ageB"	"male"	"hisp"	"black"	"educ"	"religosity"	"biolib3ptC"	"notbiolib3ptC"	"pgenetint"	"pgaymar"	"postgaymar"	"pgaycu"	"postgaycu"	"pgayadopt"	"postgayadopt"	"preright3"	"postright3"	"pgayimmoral"	"postgayimmoral"	"pgayaccept"	"postgayaccept"	"pgaychild"	"postgaychild"	"premoral"	"postmoral"	"pgaytherm"	"postgaytherm"	"pstrtherm"	"poststrtherm"	"prehomhetdif"	"posthomhetdif"	"knowgay"	"prot"	"cath"	"bornagain"
"364"	1	0.75	0.75	0	0	0	0.535211267605634	0	0	1	0.5	0	0	0	0.666666666666667	0.6	0.8	1	0.8	0.8	0.8	0.800000011920929	0.800000011920929	0.2	0.2	0.8	0.8	0.666666666666667	0.333333333333333	0.5	0.5	0.7	0.6	1	0.6	-0.300000011920929	0	1	0	1	0
"365"	1	0	0	0	1	-0.5	0.563380281690141	1	1	0	0.25	0.4	0	-0.5	1	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0.100000001490116	0	0	0	1	1	-1	-1	0	1	0	1
"366"	1	0.75	0.75	0	1	0	0.647887323943662	1	0	0	0.75	0.2	0	0	0.333333333333333	1	1	1	1	0.8	0.4	0.933333337306976	0.800000011920929	1	1	0.8	1	0.666666666666667	0.666666666666667	0.899999976158142	1	0.95	0.9	0.9	0.8	0.0500000007450581	0.100000001490116	0	0	0	0
"367"	1	0.75	1	0	0	0	0.507042253521127	0	0	0	0.5	0.4	0	0	0	0.2	0.2	0.8	0.8	0.8	0.6	0.600000023841858	0.533333361148834	0.8	0.6	0.8	0.8	0.666666666666667	0.666666666666667	0.800000011920929	0.699999988079071	0.5	0.5	1	0.5	-0.5	0	1	0	1	0
"368"	1	0.75	0.75	0	1	0	0.450704225352113	1	0	0	0.75	0.8	0	0	0.333333333333333	0.8	0.8	1	1	1	0.8	0.933333337306976	0.866666674613953	1	1	1	1	0.666666666666667	1	1	1	0.9	0.5	0.9	0.5	0	0	1	0	1	0
"369"	0	0.5	0.75	1	0	0	0.183098591549296	1	0	1	0.5	0.8	0	0	0	0.6	0.8	0.6	0.8	0.6	0.8	0.600000023841858	0.800000011920929	0.4	0.4	0.6	0.8	0.333333333333333	0.666666666666667	0.5	0.600000023841858	0.8	0.7	0.8	0.7	0	0	1	1	0	1
"370"	1	0.75	0.75	0	0	0.5	0.267605633802817	0	0	0	1	0.4	0	0	0.333333333333333	1	1	0.8	1	1	1	0.933333337306976	1	1	1	1	0.8	1	1	1	0.899999976158142	0.95	0.9	0.95	0.9	0	0	1	1	0	0
"371"	1	0.75	0.5	0	1	0	0.0704225352112676	0	0	0	0.75	0.6	0	0	1	0.6	0.6	0.6	0.8	1	1	0.733333349227905	0.800000011920929	1	1	0.8	0.8	1	1	0.899999976158142	0.899999976158142	0.5	1	0.5	1	0	0	1	0	0	1
"372"	1	1	0.75	0	1	0.5	0.605633802816901	1	0	1	0	0	0	0.5	0.333333333333333	0.8	1	0.8	1	0.8	1	0.800000011920929	1	1	1	1	1	1	1	1	1	0.9	1	0.9	1	0	0	1	0	1	0
"373"	1	0	0	0	0	0	0.183098591549296	0	0	0	0.25	1	0	0	1	0	0	0	0	0.4	0.6	0.133333340287209	0.200000002980232	0	0	0	0	0.333333333333333	0	0	0	0	0.5	1	1	-1	-0.5	1	0	0	1
"374"	1	NA	NA	0	0	0	0.690140845070423	0	0	0	0.5	0	0	0	0.666666666666667	0.6	0.6	0.8	0.8	0.6	0.6	0.666666686534882	0.666666686534882	NA	0.8	0.8	0.8	0.666666666666667	0.666666666666667	NA	0.800000011920929	0.6	0.5	1	0.75	-0.400000005960464	-0.25	1	0	1	0
"375"	1	0	0	1	0	-0.5	0.859154929577465	1	0	0	0.25	1	-0.5	0	0.333333333333333	0	0.2	0	0.2	0	0.2	0	0.200000002980232	0	0.2	0	0.2	0	1	0	0.200000002980232	0	0.1	1	1	-1	-0.899999976158142	0	0	0	1
"376"	1	1	1	0	0	0.5	0.52112676056338	0	0	0	0.5	0	0	0	0.333333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0
"377"	1	0	0.25	0	0	0	0.422535211267606	1	1	0	0.5	0.8	0	0	0.333333333333333	0.2	0.2	0.2	0.2	0.2	0.6	0.200000002980232	0.333333343267441	0.2	0.2	0.8	0.8	0.666666666666667	0.666666666666667	0.5	0.5	0.5	0.5	0.5	0.9	0	-0.400000005960464	1	0	0	1
"378"	1	0.5	0.5	0	0	0	0.0704225352112676	0	0	0	0.75	1	0	0	0.666666666666667	1	1	1	1	1	1	1	1	1	1	1	1	0.666666666666667	0.333333333333333	1	1	1	1	1	1	0	0	1	1	0	1
"379"	1	1	1	1	0	0	0.140845070422535	0	0	0	0.5	0	0	0	0.666666666666667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0
"380"	0	0	0	1	0	-0.5	0.0704225352112676	0	0	0	0.75	0.6	-0.5	0	0.666666666666667	0.4	NA	0.6	NA	0.6	NA	0.533333361148834	NA	0.6	NA	0.6	NA	0	0	0.600000023841858	NA	0.5	0	0.6	0	-0.100000001490116	0	0	0	0	0
"381"	1	0.25	0	0	1	-0.5	0.52112676056338	1	0	0	0.75	0.8	0	-0.5	0.666666666666667	0	0	0.6	0.8	0.6	0.6	0.400000005960464	0.466666668653488	0.2	0	0.6	0.2	0	0	0.400000005960464	0.100000001490116	0.5	0.5	0.5	0.5	0	0	1	1	0	1
"382"	1	0.75	0.75	0	0	0.5	0.366197183098592	0	0	0	1	0	0	0	1	0.2	0.2	0.2	0.4	0.8	0.8	0.400000005960464	0.466666668653488	0.4	0.4	0.4	0.6	0	0.333333333333333	0.400000005960464	0.5	0.5	0.5	1	1	-0.5	-0.5	0	0	0	0
"383"	1	1	1	1	0	0	0.633802816901408	0	0	0	0.5	0	0	0	0.666666666666667	0.4	0.8	0.8	0.8	0.8	0.8	0.666666686534882	0.800000011920929	0.8	0.8	0.8	0.8	0.666666666666667	0.666666666666667	0.800000011920929	0.800000011920929	0.5	0.5	0.8	0.8	-0.300000011920929	-0.300000011920929	1	0	0	0
"384"	1	0.75	0.5	0	0	0.5	0.183098591549296	0	0	0	1	0.2	0	0	0.333333333333333	0.8	1	0.8	1	0.8	1	0.800000011920929	1	0.8	1	0.8	1	0.666666666666667	1	0.800000011920929	1	0.5	0.5	0.5	0.5	0	0	1	0	0	0
"385"	1	1	1	1	0	0.5	0.661971830985915	0	1	0	0.5	0.2	0.5	0	1	1	1	0	0	1	1	0.666666686534882	0.666666686534882	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0
"386"	0	0.75	1	0	1	0	0.154929577464789	0	0	0	0.5	0	0	0	0.333333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0
"387"	1	0.75	0.75	0	0	0	0.633802816901408	0	0	0	0.5	0	0	0	1	0.8	0.8	0.8	0.8	0.6	0.6	0.733333349227905	0.733333349227905	0.6	0.8	0.6	0.8	1	1	0.600000023841858	0.800000011920929	0.5	0.7	0.7	0.9	-0.200000002980232	-0.200000002980232	1	1	0	0
"388"	1	0.5	0.5	1	0	-0.5	0.28169014084507	1	0	0	1	0.8	-0.5	0	0.666666666666667	0	0	0.8	0.4	0	0.4	0.266666680574417	0.266666680574417	0.6	0.2	0.2	0.2	0.666666666666667	0.666666666666667	0.400000005960464	0.200000002980232	0.5	0.4	0.5	0.5	0	-0.100000001490116	0	1	0	1
"389"	1	1	1	0	0	0	0.394366197183099	0	0	0	0.75	0.8	0	0	0	0	0.2	1	1	0.6	0.6	0.533333361148834	0.600000023841858	0	0.4	0.8	0.6	0.333333333333333	0.333333333333333	0.400000005960464	0.5	1	1	1	1	0	0	1	1	0	1
"390"	1	0.25	0.5	0	0	0	0.0704225352112676	0	1	0	0.75	0	0	0	0	1	0.8	1	0.8	1	1	1	0.866666674613953	1	0.8	1	0.8	1	1	1	0.800000011920929	0.8	0.7	0.7	0.7	0.100000001490116	0	1	0	0	0
"391"	1	1	1	0	0	0	0.394366197183099	0	0	0	0.75	0.2	0	0	0.333333333333333	0.8	0.8	0.8	0.8	0.8	0.8	0.800000011920929	0.800000011920929	0.8	1	0.8	0.8	1	0.666666666666667	0.800000011920929	0.899999976158142	0.5	0.8	0.8	0.85	-0.300000011920929	-0.0500000007450581	1	0	0	0
"392"	1	1	1	0	0	0	0.605633802816901	0	0	0	1	0	0	0	0.333333333333333	0.8	0.8	0.8	0.8	0.8	0.8	0.800000011920929	0.800000011920929	0.8	0.8	0.8	0.8	0.333333333333333	0.333333333333333	0.800000011920929	0.800000011920929	0.5	0.5	0.5	0.5	0	0	0	0	0	0
"393"	1	0.25	0.25	0	1	-0.5	0.323943661971831	0	0	0	0.5	1	0	-0.5	0	0	0	1	0.8	0.8	0	0.600000023841858	0.266666680574417	0	0	0.2	0	0.333333333333333	0	0.100000001490116	0	0.6	0.4	0.8	0.6	-0.200000002980232	-0.200000002980232	1	0	0	1
"394"	1	0.25	0.5	0	1	0	0.492957746478873	0	0	0	0.75	0.6	0	0	0.333333333333333	0.8	0.6	0.8	0.8	0.8	0.8	0.800000011920929	0.733333349227905	0.8	0.4	0.8	0.8	1	1	0.800000011920929	0.600000023841858	0.5	0.5	0.5	0.5	0	0	1	0	1	0
"395"	1	0.75	0.75	0	0	0	0.28169014084507	1	0	0	0.75	0.6	0	0	0.666666666666667	1	1	1	1	0.8	1	0.933333337306976	1	0.8	0.8	1	0.8	0.666666666666667	0.666666666666667	0.899999976158142	0.800000011920929	0.6	0.75	0.7	0.75	-0.100000001490116	0	0	0	1	0
"396"	0	0.5	0.5	0	1	0	0.380281690140845	0	0	0	0.25	0	0	0	0.333333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.8	0.8	0.200000002980232	0.200000002980232	1	0	1	0
"397"	1	1	1	0	1	0.5	0.676056338028169	0	1	0	0	0.2	0	0.5	0.666666666666667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0
"398"	1	1	1	0	0	0	0.211267605633803	1	0	0	0.5	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.5	0	0	0	0	0	0
"399"	1	0.25	0.25	1	0	-0.5	0.845070422535211	1	0	0	0.5	0.4	-0.5	0	0	0.2	0.2	0.4	0.6	0	0	0.200000002980232	0.266666680574417	0.2	0.2	0.4	0.4	0	0.333333333333333	0.300000011920929	0.300000011920929	0.5	0.5	0.5	0.5	0	0	1	1	0	0
"400"	1	0.5	0.25	0	0	0	0.140845070422535	0	0	1	0	0.8	0	0	0.333333333333333	0.4	0.4	0.4	0.4	0.8	0.4	0.533333361148834	0.400000005960464	0.8	0.4	0.8	0.6	1	0.333333333333333	0.800000011920929	0.5	0.5	0.5	0.5	0.5	0	0	0	0	1	0
"401"	1	0.5	0.5	0	1	0	0.140845070422535	1	0	0	1	0	0	0	0.333333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.5	1	0.5	0	0	1	0	0	0
"402"	1	0.5	0.5	0	1	0	0.23943661971831	0	1	0	1	0	0	0	1	1	1	1	1	1	0.8	1	0.933333337306976	1	1	1	1	0.333333333333333	0.333333333333333	1	1	1	0.5	1	0.5	0	0	0	0	0	0
"403"	1	0.25	0.25	1	0	-0.5	0.338028169014085	0	0	0	0.75	0.8	-0.5	0	0.333333333333333	0	0	0.2	0.2	0	0	0.0666666701436043	0.0666666701436043	0	0	0	0	0	0	0	0	0.7	0.7	0.7	0.8	0	-0.100000001490116	1	1	0	1
"404"	1	0	0.25	1	0	0	0.0563380281690141	1	0	0	0	0	0	0	0.333333333333333	0.6	0.6	0.6	0.6	0.6	0.6	0.600000023841858	0.600000023841858	0.8	1	0.8	0.8	1	1	0.800000011920929	0.899999976158142	0.5	0.5	0.5	0.5	0	0	1	0	0	0
"405"	1	0.25	0	1	0	0	0.225352112676056	1	1	0	0.75	0.4	0	0	0.666666666666667	0	0.4	0.2	0.4	0	0	0.0666666701436043	0.266666680574417	0	0.8	0.2	0.2	0.333333333333333	0.333333333333333	0.100000001490116	0.5	0.1	0.5	1	1	-0.899999976158142	-0.5	0	1	0	0
"406"	1	1	0.5	1	0	0	0.140845070422535	1	0	0	0.75	0	0	0	0.666666666666667	1	1	0.8	0.8	0.8	1	0.866666674613953	0.933333337306976	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0
"407"	1	0.25	0.25	0	0	-0.5	0.323943661971831	0	0	0	0.75	0.2	0	0	0.666666666666667	1	0.6	1	0.6	1	0.8	1	0.666666686534882	1	0.4	0.8	0.8	1	0.333333333333333	0.899999976158142	0.600000023841858	0.5	0.5	1	0.5	-0.5	0	0	0	0	0
"408"	0	1	0	1	0	0	0.0422535211267606	1	0	0	0.25	0	0	0	0.333333333333333	0.8	1	0.8	1	0.8	0.8	0.800000011920929	0.933333337306976	0.8	0.8	0.8	0.6	0	0.333333333333333	0.800000011920929	0.699999988079071	0.4	0.5	1	1	-0.600000023841858	-0.5	1	0	0	0
"409"	1	0.25	0.5	0	0	0	0.661971830985915	1	0	0	0.5	0.2	0	0	0.333333333333333	0.6	0.6	0.6	0.6	0.8	0.6	0.666666686534882	0.600000023841858	0.4	0.4	0.8	0.8	0.666666666666667	0.666666666666667	0.600000023841858	0.600000023841858	0.5	0.5	1	0.9	-0.5	-0.400000005960464	0	0	1	0
"410"	0	NA	0	0	1	0	0.605633802816901	1	1	0	0.5	0.4	0	0	1	0	0	0	0	0	0	0	0	0	0	0.4	0.2	0.333333333333333	0.333333333333333	0.200000002980232	0.100000001490116	0.5	NA	0.8	NA	-0.300000011920929	NA	0	0	0	1
"411"	1	0.5	0.75	0	1	0	0.380281690140845	1	0	0	1	0.4	0	0	0	1	1	1	1	1	0.8	1	0.933333337306976	0.8	0.6	1	0.8	0.666666666666667	0.666666666666667	0.899999976158142	0.699999988079071	0.6	0.5	0.7	0.5	-0.100000001490116	0	1	1	0	0
"412"	1	0.5	0.5	1	0	-0.5	0.380281690140845	1	0	0	0.5	0.2	-0.5	0	1	0.6	0.4	0.8	0.8	0.2	0.4	0.533333361148834	0.533333361148834	0	0.2	0	0.2	0.666666666666667	0.333333333333333	0	0.200000002980232	0.5	0.5	0.8	0.85	-0.300000011920929	-0.349999994039536	0	1	0	0
"413"	1	1	1	1	0	0	0.887323943661972	0	0	0	0.25	0.8	0	0	1	0.6	0.6	0.6	0.6	0.6	0.4	0.600000023841858	0.533333361148834	0.4	0.4	0.8	0.8	1	1	0.600000023841858	0.600000023841858	0.7	0.8	0.7	0.9	0	-0.100000001490116	0	0	1	0
"414"	0	NA	NA	1	0	NA	0.492957746478873	1	0	0	0.5	0.8	NA	NA	NA	NA	0.2	NA	0.2	NA	0.8	NA	0.400000005960464	NA	0.2	NA	0.2	NA	1	NA	0.200000002980232	NA	0.5	NA	0.5	NA	0	NA	NA	NA	NA
"415"	1	1	1	1	0	0.5	0.676056338028169	0	0	0	0.75	0	0.5	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0.666666666666667	0.333333333333333	1	1	0.5	0.5	0.5	0.7	0	-0.200000002980232	1	0	0	0
"416"	1	0.75	0.75	1	0	0.5	0.154929577464789	0	0	0	0.75	0	0.5	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	0
"417"	1	1	0	0	0	-0.5	0.211267605633803	0	0	0	0.5	0.4	0	0	0.333333333333333	0.2	0.2	0.2	0.2	0.4	0.6	0.266666680574417	0.333333343267441	0.2	0.2	0.4	0.2	0	0.333333333333333	0.300000011920929	0.200000002980232	0	0.5	0.6	1	-0.600000023841858	-0.5	1	0	0	1
"418"	1	0.5	0.75	1	0	0	0.028169014084507	0	0	0	0.5	0.4	0	0	0.333333333333333	0.4	0.4	0.6	0.8	0.8	0.8	0.600000023841858	0.666666686534882	0.4	0.4	0.6	0.8	0.666666666666667	0.666666666666667	0.5	0.600000023841858	0.6	0.5	0.8	0.5	-0.200000002980232	0	1	0	0	0
"419"	1	NA	0.5	1	0	NA	0.211267605633803	0	0	0	0.25	1	NA	NA	0.666666666666667	0	0.2	NA	0.2	NA	NA	NA	NA	0	0	NA	0.2	NA	NA	NA	0.100000001490116	NA	0.5	NA	0.6	NA	-0.100000001490116	1	0	0	0
"420"	1	0.5	0.5	1	0	-0.5	0.816901408450704	0	0	0	0.5	1	-0.5	0	0.333333333333333	0.8	0.6	0	1	0.4	0.4	0.400000005960464	0.666666686534882	0.4	0.8	0.8	1	0.666666666666667	1	0.600000023841858	0.899999976158142	0.5	0.5	0.5	0.5	0	0	1	0	1	0
"421"	1	0.5	0	0	0	-0.5	0.676056338028169	0	0	0	0.25	0.4	0	0	0.333333333333333	0	0	0	0	0.2	0	0.0666666701436043	0	0	0.2	0.6	0.2	0	0	0.300000011920929	0.200000002980232	0.5	0.5	0.6	0.5	-0.100000001490116	0	1	1	0	1
"422"	1	0.25	0.25	0	1	0	0.126760563380282	1	1	0	0.25	0	0	0	0.333333333333333	0.2	0.4	0.2	0.4	0.6	0.8	0.333333343267441	0.533333361148834	0.4	0.4	0.8	0.4	0.333333333333333	0	0.600000023841858	0.400000005960464	0.45	0.65	0.95	1	-0.5	-0.349999994039536	0	0	0	0
"423"	1	1	1	0	0	0.5	0.140845070422535	1	0	1	0.5	0	0	0	0.333333333333333	1	1	1	0.6	1	1	1	0.866666674613953	1	1	1	1	1	1	1	1	0.5	0.7	0.5	0.7	0	0	0	0	0	0
"424"	1	0	0	0	0	0	0.394366197183099	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333333333333	0.333333333333333	0	0	0	0	1	1	-1	-1	0	0	0	1
"425"	1	1	1	1	0	0	0.704225352112676	0	0	0	0.25	0	0	0	0.333333333333333	0.8	0.8	0.8	0.8	0.8	0.8	0.800000011920929	0.800000011920929	1	1	1	1	0.666666666666667	1	1	1	1	1	1	1	0	0	1	0	0	0
"426"	1	0.5	0.75	0	1	-0.5	0.422535211267606	1	0	0	0.75	0.2	0	-0.5	0.333333333333333	0.4	0.4	0.6	0.4	0.8	0.6	0.600000023841858	0.466666668653488	0.4	0.6	0.4	0.6	0.666666666666667	1	0.400000005960464	0.600000023841858	0.65	0.5	0.75	0.5	-0.100000001490116	0	1	0	1	0
"427"	1	0.25	0.25	0	1	0	0.112676056338028	1	0	0	0.25	0.4	0	0	0.333333333333333	0.8	0.8	0.8	0.6	0.6	0.8	0.733333349227905	0.733333349227905	0.8	0.8	0.6	0.8	0.666666666666667	0.666666666666667	0.699999988079071	0.800000011920929	0.5	0.5	0.5	0.5	0	0	0	0	1	0
"428"	1	0.75	0.5	1	0	0.5	0.140845070422535	0	1	0	1	0.8	0.5	0	0.333333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9	0.8	0.100000001490116	0.200000002980232	1	0	1	0
"429"	1	0.75	1	0	0	0	0.323943661971831	0	0	0	0.25	0	0	0	0.666666666666667	0.8	0.8	1	0.8	0.8	0.8	0.866666674613953	0.800000011920929	0.8	0.8	1	1	1	1	0.899999976158142	0.899999976158142	1	1	1	1	0	0	1	0	1	0
"430"	1	0.5	0.25	1	0	-0.5	0.323943661971831	1	0	0	1	0	-0.5	0	0	0	0	0.6	0.6	0	0	0.200000002980232	0.200000002980232	0.2	0.2	0.2	0.2	0	0	0.200000002980232	0.200000002980232	0.15	0.35	0.75	0.8	-0.600000023841858	-0.449999988079071	1	0	1	0
"431"	1	0	1	0	1	0	0.394366197183099	1	0	0	0.25	0.2	0	0	1	0	0	0	0	1	0	0.333333343267441	0	0.2	0.2	1	0.8	1	1	0.600000023841858	0.5	0.5	1	1	1	-0.5	0	0	0	0	0
"432"	1	0.75	0.75	1	0	-0.5	0.422535211267606	1	0	0	1	0	-0.5	0	0.666666666666667	0.8	0.8	0.8	0.8	0.4	0.6	0.666666686534882	0.733333349227905	0.4	0.8	0.8	0.8	1	0.666666666666667	0.600000023841858	0.800000011920929	0.6	0.5	0.6	0.5	0	0	1	0	0	0
"433"	1	0.25	1	0	1	0	0.0985915492957746	0	0	0	0.25	0.4	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9	1	0.9	0	0	1	0	1	1
"434"	1	1	0	1	0	0	0.0704225352112676	1	0	1	0	0	0	0	0.666666666666667	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0
"435"	1	0.75	0.5	1	0	0.5	0.633802816901408	0	0	0	0.25	0.8	0.5	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0.666666666666667	0.666666666666667	0	0	0	0	1	1	-1	-1	1	1	0	1
"436"	1	1	1	1	0	0	0.323943661971831	1	0	0	0.5	0	0	0	0.333333333333333	0.8	0.6	0.8	0.8	0.8	0.6	0.800000011920929	0.666666686534882	0.8	0.6	0.6	0.6	1	1	0.699999988079071	0.600000023841858	0.5	0.5	0.5	0.5	0	0	1	0	0	0
"437"	1	0.5	0.5	0	1	NA	0.28169014084507	1	0	0	0.75	0	NA	NA	0.333333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	0.666666666666667	1	1	0.5	0.5	0.5	0.5	0	0	1	0	0	0
"438"	1	NA	1	1	0	0	0.507042253521127	0	0	0	0.5	0	0	0	0.333333333333333	0.8	NA	0.8	NA	0.6	NA	0.733333349227905	NA	0.8	NA	0.8	NA	NA	NA	0.800000011920929	NA	0.5	1	0.5	1	0	0	1	0	0	0
"439"	1	0.75	0.75	0	0	0.5	0.605633802816901	0	1	0	0.5	0.2	0	0	0.333333333333333	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.9	0.9	0.9	0.9	0	0	1	0	0	0
"440"	1	0.25	0.5	0	1	0	0.507042253521127	1	1	0	0	0.2	0	0	0.666666666666667	0.6	0.4	0.6	0.6	0.6	0.6	0.600000023841858	0.533333361148834	0.4	0.4	0.2	0.6	1	0.666666666666667	0.300000011920929	0.5	0.4	0.4	1	0.8	-0.600000023841858	-0.400000005960464	1	0	0	0
"441"	0	0.5	0	1	0	0.5	0.47887323943662	0	0	1	0.25	0.4	0.5	0	1	0	0	0.2	0	0	0	0.0666666701436043	0	0	0	0.4	0.4	0	0	0.200000002980232	0.200000002980232	0.02	0.05	0.99	1	-0.970000028610229	-0.949999988079071	0	0	1	0
"442"	1	0.25	0.5	0	1	-0.5	0.28169014084507	1	0	0	0.25	0	0	-0.5	0.333333333333333	0.8	0.6	0.8	0.6	0.6	0.6	0.733333349227905	0.600000023841858	0.6	0.4	0.8	0.8	0.666666666666667	0.666666666666667	0.699999988079071	0.600000023841858	0.5	0.5	0.6	0.7	-0.100000001490116	-0.200000002980232	0	0	0	0
"443"	1	0	0	0	1	0	0.112676056338028	1	0	0	0.25	0	0	0	1	0.6	0.4	0.6	0.6	0.4	0.2	0.533333361148834	0.400000005960464	0.4	0.6	0.6	0.6	0.666666666666667	0.666666666666667	0.5	0.600000023841858	0.5	0.5	0.5	0.5	0	0	0	0	0	0
"444"	1	0.25	0.25	0	0	0	0.352112676056338	1	0	0	0.75	0.6	0	0	0.333333333333333	0.2	0	0.2	0	0	0	0.133333340287209	0	0.4	0.6	0.4	0.6	0	0	0.400000005960464	0.600000023841858	0.35	0.2	0.9	1	-0.550000011920929	-0.800000011920929	0	0	0	0
"445"	1	1	1	0	1	0	0.535211267605634	1	0	0	0.5	0	0	0	1	1	0.8	1	0.8	1	0.8	1	0.800000011920929	1	1	1	1	1	1	1	1	1	1	1	0.9	0	0.100000001490116	0	0	1	0
"446"	1	0.25	0.5	0	1	0	0.0985915492957746	1	0	0	0.75	0.4	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0.666666666666667	1	1	1	0.9	1	0.9	0	0	1	1	0	0
"447"	1	1	1	0	0	0	0.563380281690141	1	0	0	0.5	0	0	0	0	1	1	0	0.2	1	1	0.666666686534882	0.733333349227905	1	1	1	1	1	1	1	1	1	0.5	1	0.5	0	0	1	0	1	0
"448"	1	0	0.5	0	1	0	0.23943661971831	1	0	0	0.25	0	0	0	1	1	0.8	1	0.8	1	0.8	1	0.800000011920929	1	1	1	1	0.666666666666667	0.666666666666667	1	1	0.9	0.9	0.9	0.9	0	0	1	0	0	0
"449"	1	0.75	1	0	1	0	0.507042253521127	0	0	0	0.25	0.4	0	0	0.666666666666667	0	0	1	1	1	1	0.666666686534882	0.666666686534882	1	1	1	1	1	1	1	1	0.5	0.5	0.5	0.5	0	0	1	1	0	0
"450"	1	1	0.75	0	0	-0.5	0.380281690140845	1	0	0	0.25	0.4	0	0	0.666666666666667	0.8	0.8	0.8	0.8	0.8	0.8	0.800000011920929	0.800000011920929	0.8	0.8	0.8	0.8	0.666666666666667	0.666666666666667	0.800000011920929	0.800000011920929	0.5	0.5	0.5	0.5	0	0	0	0	1	0
"451"	1	1	1	1	0	-0.5	0.366197183098592	1	0	0	0.5	0.2	-0.5	0	0.666666666666667	0.4	0.8	0.6	1	0.4	0.8	0.466666668653488	0.866666674613953	0.4	1	0.8	1	0.333333333333333	0.666666666666667	0.600000023841858	1	0.5	0.7	1	1	-0.5	-0.300000011920929	0	0	0	0
"452"	1	0.75	1	0	0	0.5	0.0845070422535211	1	0	1	0.5	0	0	0	0.666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	1	1	-0.990000009536743	-1	0	0	0	0
"453"	1	0	0	0	1	-0.5	0.408450704225352	0	1	0	0.5	1	0	-0.5	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	-1	0	0	0	1
"454"	1	0	0.25	0	0	0	0.71830985915493	0	0	0	1	0.2	0	0	0.333333333333333	0	0	0	0.8	0	0	0	0.266666680574417	0.2	0	0	0	0	0	0.100000001490116	0	0	0	0.1	0.8	-0.100000001490116	-0.800000011920929	1	0	1	0
"455"	1	1	1	0	1	0.5	0.0422535211267606	0	0	0	0.25	0	0	0.5	0.333333333333333	1	1	0.2	0.4	1	1	0.733333349227905	0.800000011920929	1	1	1	1	1	1	1	1	1	1	0.8	0.7	0.200000002980232	0.300000011920929	1	0	0	0
"456"	1	0.5	0.5	0	1	0	0.633802816901408	1	0	0	0	0	0	0	1	1	1	1	1	0.8	0.8	0.933333337306976	0.933333337306976	1	1	0.8	1	1	1	0.899999976158142	1	0.5	0.5	0.5	0.5	0	0	0	0	0	0
"457"	1	0.75	1	1	0	-0.5	0.788732394366197	0	0	0	0.25	0.2	-0.5	0	1	0.6	0.8	0.6	0.8	0.8	0.8	0.666666686534882	0.800000011920929	0.8	1	1	0.8	0.333333333333333	0	0.899999976158142	0.899999976158142	1	0.9	1	1	0	-0.100000001490116	1	0	1	0
"458"	1	NA	0.25	0	0	-0.5	0.605633802816901	0	0	0	0.25	1	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	1	0	0.2	1	0.333333333333333	0	0.600000023841858	0.5	0.5	0.5	0.5	0	0	1	0	0	1
"459"	1	1	1	0	0	-0.5	0.507042253521127	0	0	1	0.5	1	0	0	1	0	0	0.2	0	0.4	0.4	0.200000002980232	0.133333340287209	0	0	0.8	0.6	0	0	0.400000005960464	0.300000011920929	0.5	0.5	1	1	-0.5	-0.5	0	0	0	1
